# Segments csv adapted from original eval_segments provided by audioset
# num_ytids=Dunno, num_segs=Dunno, num_unique_labels=Dunno, num_positive_labels=Dunno
# YTID, start_seconds, end_seconds, positive_labels
9T52NSsx_mw, 9.000, 19.000, "/m/014zdl,/m/09x0r"
-nxhAiMipT0, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
tgFCAfOWixA, 0.000, 10.000, "/m/02_41"
JRWw6rILu-k, 390.000, 400.000, "/m/032s66,/m/04zjc"
Zrlg1uMNZv0, 27.000, 37.000, "/m/014zdl,/m/07qsvvw"
6gQBSm4yCqA, 30.000, 40.000, "/m/06mb1"
TzrKLDWIDFE, 40.000, 50.000, "/m/019jd,/m/02rlv9,/m/05kq4,/m/07yv9"
2YeZBEzUoLw, 30.000, 40.000, "/m/014zdl"
PrWbj4hao9k, 50.000, 60.000, "/m/014zdl,/m/09x0r"
b_avPAzjU6Y, 310.000, 320.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
kfHcLrpPzd8, 30.000, 40.000, "/m/02_41,/m/03m9d0z"
NBZ371VjbAQ, 0.000, 10.000, "/m/019jd,/m/05kq4,/m/07yv9"
CxsellBilz8, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
Nl9h6adqz7M, 20.000, 30.000, "/m/032s66,/m/04zjc"
Rsmbqb8cPSw, 0.000, 10.000, "/m/034srq,/m/05kq4"
p4BVz5UKjIo, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
En8BeQChCco, 30.000, 40.000, "/m/05kq4,/m/09x0r"
EQVH-DP9WzA, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
Ps-0cG70hps, 330.000, 340.000, "/m/02_41"
Dd7B537yFB8, 30.000, 40.000, "/m/032s66,/m/04zjc"
MQWQDpzT9Jc, 0.000, 4.000, "/m/014zdl"
UCSu3u8P7Vw, 30.000, 40.000, "/m/06mb1"
TTgg982ZTlc, 60.000, 70.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
DWVsVGQ6IY8, 20.000, 30.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
D3ax50HPHaE, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
ZCI7MHve_qM, 60.000, 70.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
X22K4Y3sOyc, 10.000, 20.000, "/m/014zdl,/m/04rlf,/m/09x0r"
gBz2hllS0nI, 0.000, 4.000, "/m/014zdl"
Ci2WDPKvims, 280.000, 290.000, "/m/032s66"
_WwgPpU7Igc, 28.000, 38.000, "/m/014zdl"
KniufpODcOg, 10.000, 20.000, "/m/019jd,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
3r3q2udMLk8, 30.000, 40.000, "/m/06mb1"
3Rl4yHZoEDg, 30.000, 40.000, "/m/06mb1"
ROKWW60fT0g, 100.000, 110.000, "/m/032s66,/m/04zjc"
HL6pYE9VcZs, 190.000, 200.000, "/m/032s66,/m/04zjc"
-oLqxMGhq1k, 560.000, 570.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
J0aGMJtLWLk, 320.000, 330.000, "/m/04rlf,/m/05kq4,/m/0cj0r"
EIcskUnWXyg, 10.000, 20.000, "/m/03m9d0z,/t/dd00092"
Ep72tyiL3as, 1.000, 11.000, "/m/0ngt1"
Q8NvIZT_G8c, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/056ks2,/m/05kq4,/t/dd00092"
BJADhIYEC8U, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
USyMUdRHBLs, 100.000, 110.000, "/m/0ngt1"
39IDY6ff1V4, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
1VELkTIsZwQ, 20.000, 30.000, "/m/032s66"
eqAwXkbCL40, 100.000, 110.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
w88F3kh2J9o, 450.000, 460.000, "/m/02_41,/m/09x0r"
RDe6Qzp4To0, 30.000, 40.000, "/m/032s66,/m/04rlf,/m/07yv9,/m/09x0r"
4bpLoCu9lWg, 0.000, 10.000, "/m/032s66"
DyvBGzK3uHk, 8.000, 18.000, "/m/014zdl,/m/04rlf"
STfaBw8jNyM, 8.000, 18.000, "/m/014zdl,/m/09x0r"
7mGCLwH7Pd8, 0.000, 10.000, "/m/014zdl"
lcLoIx3CLag, 100.000, 110.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
DLyyuokM2Rw, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
I4Td8g-rpiY, 18.000, 28.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
zX5kFsJaqak, 0.000, 10.000, "/m/0ngt1"
4YIllnajPo4, 12.000, 22.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
5No2vzos_3g, 50.000, 60.000, "/m/02_41"
EqwGFL_t0LM, 5.000, 15.000, "/m/014zdl,/m/09x0r"
AFkObgxUlNo, 30.000, 40.000, "/m/05kq4,/m/09x0r"
opDjivQ2SJE, 220.000, 230.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
pYN1STf8Y6c, 10.000, 20.000, "/m/0ngt1"
Ron8ds8cFq8, 0.000, 10.000, "/m/05kq4"
JlqBlnafosU, 21.000, 31.000, "/m/014zdl,/m/09x0r"
-23mcDyOrw4, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
MvKnqcHC7kQ, 50.000, 60.000, "/m/02_41"
WtWojF4d4Zk, 0.000, 9.000, "/m/014zdl,/m/04rlf,/m/09x0r"
jqC_8UsJSns, 220.000, 230.000, "/m/07qwyj0,/m/0ngt1"
CCvFK5W6Qro, 540.000, 550.000, "/m/03m9d0z,/t/dd00092"
_mO9YV4De4M, 2.000, 12.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
998RhGRlp1c, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/t/dd00038"
C0Kov4uTJOI, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
6OBsYZn8cKI, 0.000, 4.000, "/m/014zdl"
wVnU0Z5-qic, 0.000, 10.000, "/m/02_41,/m/03qtwd,/m/09x0r"
HIVOTzX2UCg, 0.000, 10.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
NyzrlFKRK_s, 80.000, 90.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
EuyH1RqK5wQ, 30.000, 40.000, "/m/06mb1"
6ikOfkKjNYQ, 290.000, 300.000, "/m/03m9d0z,/t/dd00092"
6kM8ALwaAQg, 40.000, 50.000, "/m/03m9d0z,/t/dd00092"
6YOlnfX3V_o, 0.000, 10.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
4fz98Rd5KpM, 30.000, 40.000, "/m/032s66,/m/0_1c"
Hw4icj6-fEk, 50.000, 60.000, "/m/05kq4,/m/09x0r"
QVU2r7dR8LU, 80.000, 90.000, "/m/02_41"
R2sxPNwN4B8, 300.000, 310.000, "/m/032s66"
X5Jkyjjn2Qs, 190.000, 200.000, "/m/014zdl,/m/09x0r"
cCjBkrSSiio, 7.000, 17.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
EtMhyf8s81M, 0.000, 10.000, "/m/015p6,/m/03m9d0z,/m/09b5t,/m/09x0r"
8sZYBtcD0mo, 30.000, 40.000, "/m/06mb1,/m/07r10fb"
S_py6bVSE2U, 10.000, 20.000, "/m/05kq4,/m/09x0r"
_j_4AQpatZ4, 30.000, 40.000, "/m/04rlf,/m/05kq4"
I3x9SaR1Rrk, 80.000, 90.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
667WFscQgsg, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
JNc8127Y_Io, 40.000, 50.000, "/m/032s66"
8zToUuYLuUs, 150.000, 160.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
28ok_7bSFHc, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
BeAii7MzbqM, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
04YZM1KBIlE, 30.000, 40.000, "/m/06mb1"
1Zs3VI5BW7I, 16.000, 26.000, "/m/014zdl,/m/09x0r"
EtrE6J8lRTQ, 50.000, 60.000, "/m/032s66,/m/073cg4"
hTGv3jmJJxs, 30.000, 40.000, "/m/014zdl"
ezokWiv4O1k, 90.000, 100.000, "/m/02_41,/m/09x0r,/t/dd00129"
AtkD-3GjXMw, 40.000, 50.000, "/m/032s66,/m/04zjc"
NnXucrfqnJ8, 70.000, 80.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
CZSPx5sNFlc, 8.000, 18.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
3n5QcpNkCbk, 30.000, 40.000, "/m/06mb1,/t/dd00038"
Cu5cis2JAkw, 13.000, 23.000, "/m/03m9d0z,/t/dd00092"
9_ZE_cCGbgc, 160.000, 170.000, "/m/032s66"
N5-ZuVtrn2g, 90.000, 100.000, "/m/032s66"
duuXyAfBeKA, 80.000, 90.000, "/m/014zdl,/m/0g6b5"
5duNljA7WwY, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
4c1p0nIf4D4, 30.000, 40.000, "/m/0ngt1"
1uBx5S2sdPA, 30.000, 40.000, "/m/014zdl,/m/04rlf,/m/07pxg6y,/m/09x0r"
0nlRmG32y50, 30.000, 40.000, "/m/032s66"
36b04QWBsKg, 10.000, 20.000, "/m/015p6,/m/05kq4,/t/dd00129"
CgMT1T8xsjw, 80.000, 90.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z"
XOHAoy8RE0Q, 24.000, 34.000, "/m/014zdl,/m/07qsvvw"
etLQrySEX6Q, 30.000, 40.000, "/m/014zdl,/m/07qsvvw"
-17PBbWKfzs, 10.000, 20.000, "/m/03m9d0z,/m/09x0r"
3Vf-DGJZ6dE, 180.000, 190.000, "/m/03m9d0z,/t/dd00092"
JkWLeVPsYsI, 0.000, 9.000, "/m/014zdl,/m/04rlf"
HSHjLOmhv4Q, 30.000, 40.000, "/m/034srq,/m/04rlf,/m/05kq4"
1Emd2moPfRk, 20.000, 30.000, "/m/02_41,/m/09x0r"
0DecRiAAkEU, 0.000, 2.000, "/m/014zdl,/m/09x0r"
Yo7jmCc9meA, 30.000, 40.000, "/m/014zdl,/m/09x0r"
E3ACE4Pgc8U, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/t/dd00092"
AMaHPpKVxo8, 90.000, 100.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
NH1N8zeBgwA, 6.000, 16.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
RcWigEuxBDM, 260.000, 270.000, "/m/06mb1,/m/09x0r"
-DPFuEk4AKc, 30.000, 40.000, "/m/014zdl"
K-YKw8WAnfM, 0.000, 7.000, "/m/05kq4"
hCzgFFSgEvU, 16.000, 26.000, "/m/014zdl,/m/04rlf,/m/07qsvvw"
BjRT-6UW_G8, 3.000, 13.000, "/m/014zdl"
BGwxgxkBGsU, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
QXQygPfdfnE, 160.000, 170.000, "/m/02_41"
HBaMn065HLo, 0.000, 4.000, "/m/014zdl"
1R4zYdSUp7Y, 50.000, 60.000, "/m/03m9d0z,/m/05kq4"
KXSwOHLXkP0, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
3z38lhPtDhk, 130.000, 140.000, "/m/032s66"
J9Gk4cjjDiY, 0.000, 10.000, "/m/032s66"
emCPLXdSvLY, 290.000, 300.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
08uh4pzsyMY, 540.000, 550.000, "/m/02_41"
82vYEWGSC2E, 480.000, 490.000, "/m/032s66"
M43aXppBtJ4, 30.000, 40.000, "/m/014zdl"
BBQssTZrz2w, 290.000, 300.000, "/m/05kq4,/m/09x0r,/t/dd00129"
HCT4erXhANU, 150.000, 160.000, "/m/05kq4"
Xx6CWlgMiq8, 0.000, 6.000, "/m/014zdl,/m/07qsvvw"
VfgC1S3hGiU, 40.000, 50.000, "/m/05kq4"
WYCUHc-BlM0, 30.000, 40.000, "/m/034srq,/m/05kq4"
yrP1c4KzHFo, 180.000, 190.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
UXW4U5kxmAc, 80.000, 90.000, "/m/032s66"
dbCC7Akw2RI, 0.000, 9.000, "/m/014zdl,/m/04rlf,/m/09x0r"
AU3WsFtKSc4, 30.000, 40.000, "/m/032s66"
06hq3CGbNyw, 250.000, 260.000, "/m/032s66,/m/09x0r"
QVw4R37Gorw, 130.000, 140.000, "/m/032s66,/m/04zjc"
7FRhTWIxIuc, 30.000, 40.000, "/m/06mb1,/t/dd00038"
Xmfasxsuhco, 10.000, 20.000, "/m/034srq,/m/05kq4"
IGAyAb8LeWY, 30.000, 40.000, "/m/032s66,/m/0_1c"
1BGQamdgxXA, 300.000, 310.000, "/m/034srq,/m/03m9d0z"
S6EkRruaVBY, 120.000, 130.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
bnHTT5Z7Mbw, 490.000, 500.000, "/m/02_41"
UIxUxhvvAxc, 290.000, 300.000, "/m/034srq,/m/05kq4"
QsPEAiNzXCw, 30.000, 40.000, "/m/06mb1,/m/07r10fb"
RNTuGFgGw10, 30.000, 40.000, "/m/014zdl,/m/09x0r"
lFCVy_3Larc, 70.000, 80.000, "/m/02_41"
-RGMK0fq1-Q, 20.000, 30.000, "/m/06mb1,/m/07r10fb"
Cc7TnVohHns, 30.000, 40.000, "/m/019jd,/m/034srq,/m/056ks2,/m/05kq4"
SZpG5933ssk, 120.000, 130.000, "/m/06mb1"
BqkWUrjBC3M, 80.000, 90.000, "/m/012ndj,/m/02_41"
INM0ZzRNKTM, 25.000, 35.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
6ja0vJeQjuY, 30.000, 40.000, "/m/034srq,/m/05kq4"
FCYHOedKJUw, 7.000, 17.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
8mkfWso2UxI, 13.000, 23.000, "/m/03m9d0z,/t/dd00092"
6MHeNCmAKdY, 390.000, 400.000, "/m/03m9d0z,/m/09x0r,/t/dd00129"
UbF28Xy9SQs, 120.000, 130.000, "/m/034srq,/m/03m9d0z,/m/05kq4"
JK49fAa8f3k, 110.000, 120.000, "/m/032s66,/m/09x0r"
D9thmcoA7I4, 22.000, 32.000, "/m/014zdl,/m/09x0r"
-Qm9qNsV990, 140.000, 150.000, "/m/03m9d0z"
rnt49Gt_BJ0, 0.000, 10.000, "/m/09x0r,/m/0jb2l,/m/0ngt1"
NsCQP9WttDk, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
-tPety65QXA, 140.000, 150.000, "/m/0jb2l,/m/0ngt1"
5ANhO_qJe34, 10.000, 20.000, "/m/03m9d0z,/t/dd00092"
eevAt724S20, 10.000, 20.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
A21ticLFHKM, 10.000, 20.000, "/m/02_41"
5E-0bm_9qLE, 350.000, 360.000, "/m/012f08,/m/06mb1,/m/07yv9,/m/0k4j"
Mj-w_hTARbo, 30.000, 40.000, "/m/032s66"
B4Be_EohMB4, 400.000, 410.000, "/m/032s66,/m/04rlf,/m/09x0r"
RdvCPXFuzK8, 30.000, 40.000, "/m/0ngt1"
1wF32C2pPmM, 30.000, 40.000, "/m/034srq,/m/05kq4"
MziHOKCq4fA, 70.000, 80.000, "/m/014zdl"
p6RhoJc9a5s, 310.000, 320.000, "/m/06mb1,/m/0ngt1"
7Y2Bc3tst6s, 300.000, 310.000, "/m/019jd,/m/03m9d0z,/m/05kq4,/m/06q74,/m/07yv9,/m/09x0r"
4CWEeIdHNgw, 30.000, 40.000, "/m/014zdl"
2VwSb23oeW8, 190.000, 200.000, "/m/032s66,/m/04zjc"
-LzsgrGPV6o, 30.000, 40.000, "/m/032s66,/m/04zjc"
-krJ-BIUwoU, 360.000, 370.000, "/m/034srq,/m/05kq4"
hYt8OCZZP5A, 0.000, 9.000, "/m/014zdl,/m/04rlf"
I5mpW9oHX38, 10.000, 20.000, "/m/06mb1"
6wVdIKsbRR0, 20.000, 30.000, "/m/02_41,/m/09x0r"
D_mKDwjpAb4, 0.000, 7.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
2ChEH4eZNaA, 8.000, 18.000, "/m/014zdl,/m/09x0r"
LTXNc-_DoeE, 30.000, 40.000, "/m/06mb1"
njiFbOIeP4Y, 40.000, 50.000, "/m/034srq,/m/03m9d0z,/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00092"
W8W409DoL38, 60.000, 70.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
FOuEyyUcpSY, 40.000, 50.000, "/m/012f08,/m/06mb1,/m/07yv9,/m/0k4j"
YNC9GJrEGcA, 150.000, 160.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
K9XYbeX8uzA, 0.000, 10.000, "/m/014zdl,/m/09x0r"
Dvw-ikW0jQw, 30.000, 40.000, "/m/06mb1"
Z5QfExmvNtY, 70.000, 80.000, "/m/0jb2l,/m/0ngt1"
D2MbwR0kKQg, 180.000, 190.000, "/m/032s66"
2VR4yXzDj24, 30.000, 40.000, "/m/032s66,/m/0_1c"
1QSpMuxzvkE, 160.000, 170.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
6vVePfweaes, 30.000, 40.000, "/m/06mb1,/m/07r10fb"
3II3mgbe55o, 310.000, 320.000, "/m/032s66,/m/0_1c"
YfWVOETgU20, 40.000, 50.000, "/m/019jd,/m/03m9d0z,/m/05kq4,/m/07yv9,/m/0hsrw"
HXd0xAiGybU, 10.000, 20.000, "/m/034srq,/m/05kq4"
13RgowkCHvs, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
WUPQWD6lNzA, 30.000, 40.000, "/m/04rlf,/m/05kq4"
B_uyN9QA7Lc, 30.000, 40.000, "/m/06mb1,/t/dd00038"
Sw0CAONrBSk, 30.000, 40.000, "/m/09x0r,/m/0ngt1"
BKn06wGfM40, 0.000, 6.000, "/m/014zdl"
5amoP37cIk0, 30.000, 40.000, "/m/06mb1,/t/dd00038"
bnno6TkkE8Q, 120.000, 130.000, "/m/02_41"
5M6ts0mtaTM, 1.000, 11.000, "/m/032s66"
6cLXQO3Dr3g, 8.000, 18.000, "/m/014zdl,/m/04rlf"
BBDbm63XzDc, 90.000, 100.000, "/m/02_41,/m/09x0r"
WpmxXizce2A, 26.000, 36.000, "/m/014zdl,/m/04rlf"
8-Q8jt_-mvA, 30.000, 40.000, "/m/06mb1,/t/dd00038"
ER9i-Xkjd2Q, 130.000, 140.000, "/m/03m9d0z,/t/dd00092"
MXGPM2Okp0w, 20.000, 30.000, "/m/032s66,/m/0_1c"
5fYutxalNlE, 0.000, 9.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
TGxJ9h1ZfVg, 20.000, 30.000, "/m/06mb1,/t/dd00038"
45le639EP-4, 190.000, 200.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
2J95Q20om8M, 130.000, 140.000, "/m/07hvw1,/m/0ngt1"
kz87f7uDSUU, 10.000, 20.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
-musqdIrZMQ, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
90wcPsxr4H4, 30.000, 40.000, "/m/032s66,/m/0_1c"
XYVFE0D1MQU, 40.000, 50.000, "/m/0ngt1"
_3hJOrF6WSY, 80.000, 90.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
E6nFX79K4BM, 30.000, 40.000, "/m/03m9d0z"
GPyzuIun09c, 130.000, 140.000, "/m/06mb1"
0reDNIO3aiY, 70.000, 80.000, "/m/032s66,/m/04zjc"
Dqnz0-jwuus, 410.000, 420.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
FuLvgsW5Ef4, 170.000, 180.000, "/m/034srq,/m/04rlf,/m/05kq4,/m/09x0r"
PnB-ZIJ34QA, 19.000, 29.000, "/m/014zdl,/m/07qsvvw"
nR5czzqlRxM, 390.000, 400.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
3OJubYrH-3o, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
BbXclu5Z8gc, 90.000, 100.000, "/m/03m9d0z,/t/dd00092"
1OdTtb3dVdA, 30.000, 40.000, "/m/012ndj,/m/02_41,/m/03j1ly,/m/09x0r,/t/dd00128"
PqGqIwu1Ftw, 11.000, 21.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
xp0AQkRCqIw, 130.000, 140.000, "/m/0ngt1"
4_zxkrSSqG0, 90.000, 100.000, "/m/03m9d0z"
Bc5HgPrpoeo, 290.000, 300.000, "/m/032s66"
LzDNzARz29A, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
AKWikZESZ00, 12.000, 22.000, "/m/014zdl,/m/04rlf,/m/07qsvvw"
Vpo2io5KYEU, 0.000, 10.000, "/m/034srq,/m/04rlf,/m/05kq4"
arfDQ72EE6I, 6.000, 16.000, "/m/014zdl,/m/04rlf,/m/09x0r"
TbUULLiSPZM, 30.000, 40.000, "/m/034srq,/m/05kq4"
DWZDNVIs1xM, 0.000, 10.000, "/m/032s66,/m/04zjc"
3I7mbLtNvTw, 420.000, 430.000, "/m/03m9d0z,/m/09x0r,/t/dd00129"
H83t9Xz8Xqo, 2.000, 12.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
-NYx9Vaxapc, 30.000, 40.000, "/m/032s66"
88CzQRAOYoQ, 30.000, 40.000, "/m/06mb1"
KGHh9NBldUM, 10.000, 20.000, "/m/02_41,/m/04rlf,/m/07qqyl4"
rVuF71AyPQo, 270.000, 280.000, "/m/02_41"
6Nc0yKRpYRE, 450.000, 460.000, "/m/014zdl"
5kCNSD_r24I, 30.000, 40.000, "/m/06mb1"
EFwtt-00xro, 150.000, 160.000, "/m/032s66,/m/0_1c"
MfMF0Esk1-o, 30.000, 40.000, "/m/034srq,/m/05kq4,/m/0838f"
OEThPrixnOY, 440.000, 450.000, "/m/06mb1,/m/07r10fb"
SY4oTUvaj-8, 300.000, 310.000, "/m/02_41,/m/09x0r"
7Y1QrsqsGSw, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
VaHMjnTkHLY, 10.000, 20.000, "/m/034srq,/m/05kq4"
CRZ4rjGUKiA, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
JpNycWATWCo, 90.000, 100.000, "/m/014zdl,/m/04rlf,/m/04szw"
6YkUhehkizo, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
KDukMWfQL2Y, 28.000, 38.000, "/m/034srq,/m/05kq4"
iU4vUbLWrOU, 20.000, 30.000, "/m/02_41,/m/03m9d0z"
B8NBhPjpOc4, 30.000, 40.000, "/m/032s66"
RgID1NEv6Rg, 420.000, 430.000, "/m/06mb1,/t/dd00038"
RHVk8S42kBE, 90.000, 100.000, "/m/034srq,/m/05kq4"
CPnuAaFBaoE, 0.000, 10.000, "/m/032s66"
Y6ft09j8rwI, 380.000, 390.000, "/m/05kq4"
NieXMkIZcf8, 30.000, 40.000, "/m/0jb2l,/m/0ngt1"
GRG09vt8WbY, 0.000, 10.000, "/m/032s66,/m/04zjc"
41OkRYEZ2-g, 10.000, 20.000, "/m/02_41,/m/07r04,/m/07yv9,/m/09x0r"
R7V6jEYVjEo, 210.000, 220.000, "/m/06mb1"
KHVEl7yFQMs, 90.000, 100.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
N6CodoP3fYw, 150.000, 160.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
XmUEjWBGfI8, 30.000, 40.000, "/m/034srq,/m/05kq4"
0_4ZIVuWDlw, 0.000, 10.000, "/m/03m9d0z"
K1v9iofBHxM, 10.000, 20.000, "/m/06mb1,/m/09x0r"
Tv6xO_tdZo0, 30.000, 40.000, "/m/05kq4"
QxMR0_gLEkE, 0.000, 10.000, "/m/032s66,/m/04zjc"
LDSl7Hknlnk, 27.000, 37.000, "/m/034srq,/m/05kq4"
3sHJzi37J1M, 60.000, 70.000, "/m/09x0r,/m/0ngt1,/t/dd00128"
H7k9TwAZoO8, 60.000, 70.000, "/m/05kq4,/m/09x0r"
2xSpPJkPJqo, 6.000, 16.000, "/m/014zdl,/m/07qsvvw"
Lv7vzVuNyj0, 110.000, 120.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
Rvuv1C7d_Ho, 410.000, 420.000, "/m/0ngt1"
3Aah3R7RDPw, 0.000, 10.000, "/m/019jd,/m/05kq4,/m/09x0r,/t/dd00129"
O9Q9g7rIoso, 200.000, 210.000, "/m/032s66"
RknUQSfTUfE, 0.000, 10.000, "/m/05kq4"
0NJOGYx0PIM, 490.000, 500.000, "/m/032s66,/m/09x0r"
OX7U1elWKJs, 500.000, 510.000, "/m/032s66"
ApnlAX4pXWY, 6.000, 16.000, "/m/014zdl,/m/04rlf"
-BUWGM7qeUM, 10.000, 20.000, "/m/06mb1"
5ER13IBXFUE, 30.000, 40.000, "/m/019jd,/m/05kq4,/m/06q74,/m/07yv9"
LweBtAlXLrQ, 10.000, 20.000, "/m/032s66"
87qEFAaFjLo, 30.000, 40.000, "/m/03m9d0z,/m/09x0r"
5Jx4ngx5WEo, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
I4HugYQIVfk, 190.000, 200.000, "/m/032s66"
WXZFEMZ3LB8, 30.000, 40.000, "/m/014zdl,/m/07pxg6y,/m/09x0r"
AE_PZNEt7rg, 420.000, 430.000, "/m/01bjv,/m/03m9d0z,/m/07yv9,/m/0btp2,/m/0k4j"
MseJEYK50rc, 0.000, 6.000, "/m/014zdl,/m/07qsvvw"
ehNCeX4ep_4, 50.000, 60.000, "/m/02_41,/m/09x0r"
5Riyt6HcKT4, 110.000, 120.000, "/m/032s66"
l24EkHj_grU, 30.000, 40.000, "/m/02_41"
QKihe05GrBk, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
U6huMV-U8Ng, 0.000, 7.000, "/m/014zdl,/m/09x0r"
7hXHqqBFtRw, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
FHZR8n7RwlQ, 470.000, 480.000, "/m/0ngt1"
Tnzq2f9WFb0, 7.000, 17.000, "/m/014zdl,/m/04rlf,/m/07qsvvw"
EOZMDE4mYfc, 440.000, 450.000, "/m/03m9d0z,/t/dd00092"
1jkXgDgWr0o, 30.000, 40.000, "/m/06mb1,/t/dd00038"
Lc3dw7qVRZE, 360.000, 370.000, "/m/032s66,/m/04zjc"
SBaMxnq_1-E, 230.000, 240.000, "/m/032s66"
EnrmGRWO9t0, 30.000, 40.000, "/m/014zdl,/m/04rlf,/m/09x0r"
BbjniZJFDuU, 0.000, 9.000, "/m/03m9d0z"
X-JDnPoIPhI, 2.000, 12.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
-byeuxn5LEI, 0.000, 7.000, "/m/014zdl,/m/07yv9"
QB-uBSQUTc0, 30.000, 40.000, "/m/05kq4"
KZJKzLpsheY, 210.000, 220.000, "/m/02_41,/m/09x0r,/t/dd00129"
F-yVA-9y8PI, 40.000, 50.000, "/m/02_41,/m/07qfr4h,/m/09x0r"
