# Segments csv adapted from original unbalanced_train_segments provided by audioset
# num_ytids=15975, num_segs=15970, num_unique_labels=7, num_positive_labels=Dunno
# YTID, start_seconds, end_seconds, positive_labels
mhqk8c93fRE, 60.000, 70.000, "/m/03m9d0z,/m/09x0r"
mi2x4gEVxtE, 60.000, 70.000, "/m/032s66"
mi6vWAdGqpk, 30.000, 40.000, "/m/014zdl,/m/04rlf,/m/05r6t,/m/09x0r"
miBh6lLN704, 110.000, 120.000, "/m/019jd,/m/03m9d0z,/m/04rlf,/m/07yv9"
miIKNrce71o, 20.000, 30.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092"
miIPoUdDdXg, 170.000, 180.000, "/m/034srq,/m/03m9d0z"
mirfnyBuE3o, 590.000, 600.000, "/m/032s66,/m/073cg4"
mjsTV4xXVIE, 400.000, 410.000, "/m/034srq,/m/03m9d0z,/m/05kq4"
mjtaLODKFzI, 0.000, 10.000, "/m/014zdl,/m/03m9d0z,/m/04rlf,/m/09x0r"
mk1uvbTom3Y, 10.000, 20.000, "/m/06mb1"
mkLGpwoWfA0, 550.000, 560.000, "/m/03m9d0z,/m/09x0r,/t/dd00128"
mkWaxrSqUOA, 150.000, 160.000, "/m/03m9d0z"
mk_l5Bq7d8Y, 300.000, 310.000, "/m/032s66"
mlJbHpKmL_k, 130.000, 140.000, "/m/03m9d0z"
mlWSXAtJGYE, 70.000, 80.000, "/m/06mb1,/t/dd00038"
mlgKq_AmBjk, 550.000, 560.000, "/m/032s66"
mm0oaAmZEwQ, 540.000, 550.000, "/m/032s66"
mmGIuOvHvko, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
mmaLrCFTxCs, 360.000, 370.000, "/m/0ngt1"
mmsglloa5zw, 530.000, 540.000, "/m/032s66,/m/04zjc"
mmutLVUoe1I, 140.000, 150.000, "/m/032s66,/m/04zjc"
mn6oiVizbBA, 480.000, 490.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
mnN7cbxHM0M, 40.000, 50.000, "/m/014zdl,/m/0g6b5"
mnagqLwAFvw, 540.000, 550.000, "/m/032s66"
mnt8XJP_tl8, 540.000, 550.000, "/m/032s66,/m/04rlf,/m/09x0r"
mnv9Yebn6sM, 350.000, 360.000, "/m/06mb1"
mnxIQbkiSlM, 0.000, 10.000, "/m/019jd,/m/03m9d0z,/m/07yv9"
mo-Wg8zynJw, 9.000, 19.000, "/m/032s66"
mp8-O-SDxmQ, 150.000, 160.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
mpSwGJyidTM, 320.000, 330.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
mpVH8hS8Ng4, 230.000, 240.000, "/m/032s66,/m/04zjc"
mpiW89OGDoE, 2.000, 12.000, "/m/014zdl,/m/09x0r"
mqG3Gfc8hxw, 560.000, 570.000, "/m/032s66,/m/04zjc"
mqS-s5IDyGo, 500.000, 510.000, "/m/032s66"
mq_N71wUwK8, 10.000, 20.000, "/m/014zdl"
mqyOgy790H0, 120.000, 130.000, "/m/014zdl,/m/09x0r"
mrTX3bzXamc, 30.000, 40.000, "/m/032s66,/m/0_1c"
mrWwfNgOFo4, 200.000, 210.000, "/m/02_41,/m/03m9d0z"
msYdbvtyyAQ, 70.000, 80.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
mswwtU3T6eM, 30.000, 40.000, "/m/06mb1,/m/0ngt1"
mtEcDREZG_Y, 380.000, 390.000, "/m/03m9d0z"
mtEmbUTo0-k, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
mtHIIS9LZSk, 10.000, 20.000, "/m/014zdl"
mtWVC53MATI, 0.000, 10.000, "/m/032s66,/m/04zjc"
mtZc-bk4MxE, 340.000, 350.000, "/m/032s66,/m/04zjc"
mtx5x5X6h_w, 30.000, 40.000, "/m/032s66,/m/0_1c"
muj04nE9dgg, 30.000, 40.000, "/m/032s66,/m/0_1c"
mvJ6UAiJFdc, 10.000, 20.000, "/m/03m9d0z,/m/06mb1"
mvxTFTjY374, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
mw4WqUPM4_M, 230.000, 240.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
mwiNgcjwPjs, 370.000, 380.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
mxHP7a7TATc, 30.000, 40.000, "/m/032s66,/m/04zjc"
mxQV2s4OCDo, 30.000, 40.000, "/m/032s66,/m/073cg4"
mxdi7BleEPg, 10.000, 20.000, "/m/06mb1,/m/0ngt1"
mxvsBEpE4nk, 30.000, 40.000, "/m/06mb1,/m/0ngt1"
myAuiME_sKA, 20.000, 30.000, "/m/03m9d0z,/t/dd00092"
myBCm-rkqbs, 40.000, 50.000, "/m/032s66,/m/04zjc"
myQ7kGSipFs, 190.000, 200.000, "/m/03m9d0z,/t/dd00092"
my_swjYzhFM, 24.000, 34.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
mypNduCcdg8, 30.000, 40.000, "/m/06mb1"
mz8JtEy_BjY, 510.000, 520.000, "/m/032s66,/m/04rlf,/m/09x0r"
mz96W3S0ywA, 50.000, 60.000, "/m/06mb1"
mzbLdOBVfhg, 400.000, 410.000, "/m/032s66"
mzuGetGXwBA, 90.000, 100.000, "/m/03m9d0z,/m/04rlf"
n-21OYCe-Io, 80.000, 90.000, "/m/03m9d0z"
n-D35EnvcN8, 520.000, 530.000, "/m/01g50p,/m/03m9d0z,/m/06d_3,/m/07jdr,/m/07yv9"
n-Ie_DmOk28, 40.000, 50.000, "/m/014zdl,/m/04rlf,/m/09x0r"
n0E2cIIo8OI, 40.000, 50.000, "/m/03m9d0z,/t/dd00092"
n0J7PoLU5cY, 10.000, 20.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
n0Wa_zR16FQ, 20.000, 30.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
n0hXZUG83sc, 110.000, 120.000, "/m/03m9d0z,/t/dd00092"
n0zyqisfV6M, 150.000, 160.000, "/m/014zdl,/m/04rlf,/m/0g6b5"
n1CxZzKrlY8, 30.000, 40.000, "/m/0jb2l,/m/0ngt1"
n1IVseLWCvE, 570.000, 580.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
n1KoC9LrLk0, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
n1WdolLkfWk, 160.000, 170.000, "/m/032s66,/m/04zjc"
n1fofTu2FBc, 0.000, 10.000, "/m/03m9d0z"
n1r9tpVhci0, 220.000, 230.000, "/m/06mb1"
n25zCLkLL84, 80.000, 90.000, "/m/032s66,/m/073cg4"
n2TfAuF6zF0, 23.000, 33.000, "/m/03m9d0z,/t/dd00092"
n2bfcoyFwrM, 60.000, 70.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
n44Ao30Lm50, 30.000, 40.000, "/m/06mb1,/t/dd00038"
n4Rhov6BXoI, 0.000, 10.000, "/m/032s66,/m/04zjc"
n5CBi-hbR_s, 270.000, 280.000, "/m/032s66"
n6nGbZ6f8A8, 30.000, 40.000, "/m/06mb1,/t/dd00038"
n704iQOx4Y0, 40.000, 50.000, "/m/03m9d0z,/t/dd00092"
n7C2omlrzqs, 10.000, 20.000, "/m/032s66,/m/073cg4"
n7IFnrK8POM, 320.000, 330.000, "/m/012f08,/m/06mb1,/m/07yv9,/m/09x0r,/m/0k4j"
n8HCXaRLsKk, 10.000, 20.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
n8WeNNobxbU, 210.000, 220.000, "/m/03m9d0z,/m/07yv9,/m/0k4j"
n8mnpLUws7w, 10.000, 20.000, "/m/032s66"
n8qAQDLNXZo, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
n9LBO_rlGek, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
n9OJMGo99b4, 0.000, 10.000, "/m/03m9d0z"
nADdBFPOvVE, 330.000, 340.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
nADvZhTdnKw, 30.000, 40.000, "/m/032s66,/m/0_1c"
nAWtZMGRWl0, 10.000, 20.000, "/m/032s66"
nAbBTcdDtfA, 30.000, 40.000, "/m/06mb1,/m/07qwyj0,/m/07r10fb,/t/dd00038"
nAiFReBoQBg, 510.000, 520.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
nApS8a4Zz6g, 30.000, 40.000, "/m/032s66,/m/04zjc"
nB9jq8oFEkA, 0.000, 10.000, "/m/03m9d0z"
nBbfOXtRuOc, 2.000, 12.000, "/m/032s66,/m/0_1c"
nBe0Bc5W4fE, 0.000, 5.000, "/m/032s66"
nBoVhcp7fK8, 0.000, 7.000, "/m/032s66"
nClXFCwMN30, 60.000, 70.000, "/m/03m9d0z,/t/dd00092"
nD1K1Zo0qrM, 10.000, 20.000, "/m/032s66,/m/04zjc"
nD41132PtW8, 550.000, 560.000, "/m/03m9d0z,/m/09x0r"
nDijgWI10EM, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
nDxydmCi188, 540.000, 550.000, "/m/032s66"
nEDrLLsvX9k, 280.000, 290.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
nFJwB77tcoA, 290.000, 300.000, "/m/032s66,/m/04rlf"
nFL0eemA7lE, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
nFeN6NHScyU, 180.000, 190.000, "/m/032s66"
nG43yVk_NLg, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
nGFeDmVG-f8, 280.000, 290.000, "/m/032s66,/m/04zjc"
nHBX6gWB1ns, 0.000, 10.000, "/m/01bjv,/m/03m9d0z,/m/07yv9,/m/09x0r,/t/dd00128"
nHHH590VRyY, 10.000, 20.000, "/m/032s66"
nHNa_igMhTE, 300.000, 310.000, "/m/032s66,/m/09x0r"
nHVhB1iEsuk, 10.000, 20.000, "/m/032s66,/m/04zjc"
nIsIqEka9RQ, 23.000, 33.000, "/m/06mb1,/t/dd00038"
nJ5DxjSh-wM, 380.000, 390.000, "/m/032s66,/m/04zjc"
nJHoGjewFP8, 0.000, 10.000, "/m/03m9d0z,/m/04rlf"
nJPPLOt1V6o, 10.000, 20.000, "/m/032s66"
nJXCynakCxs, 110.000, 120.000, "/m/032s66"
nKW_1nWbaQs, 30.000, 40.000, "/m/0ngt1"
nKiWwL-0vT4, 51.000, 61.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
nKrmFZ7NMJ4, 170.000, 180.000, "/m/032s66,/m/073cg4"
nLCJza8pl5w, 10.000, 20.000, "/m/03m9d0z"
nLHeeJEvG-8, 50.000, 60.000, "/m/014zdl,/m/09x0r"
nLJQKFi6kG0, 40.000, 50.000, "/m/032s66,/m/04zjc,/m/0_1c"
nLKEMLhwhks, 30.000, 40.000, "/m/06mb1,/t/dd00038"
nLk92LD_FOs, 10.000, 20.000, "/m/032s66"
nLzhrToHu1Q, 30.000, 40.000, "/m/032s66,/m/0_1c"
nM-w44LUSHc, 140.000, 150.000, "/m/034srq,/m/03m9d0z,/t/dd00092"
nM2tQHncjCc, 110.000, 120.000, "/m/06mb1"
nM4wSQDzSg0, 50.000, 60.000, "/m/06mb1,/t/dd00088"
nMActFv2fCE, 40.000, 50.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
nMR_BVpMvl8, 540.000, 550.000, "/m/03m9d0z,/t/dd00092"
nMos-vmEZmw, 200.000, 210.000, "/m/03m9d0z,/t/dd00092"
nMuThVS37Yo, 140.000, 150.000, "/m/03m9d0z,/t/dd00092"
nN4p3AdCOmk, 370.000, 380.000, "/m/06mb1"
nNk0YIQ5uzs, 410.000, 420.000, "/m/032s66"
nNoj5SalUVE, 30.000, 40.000, "/m/032s66"
nOjRtfiHmzs, 90.000, 100.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
nOoVnA5mxks, 100.000, 110.000, "/m/03m9d0z"
nP2tN4KHOVo, 30.000, 40.000, "/m/06mb1,/m/0ngt1"
nP35FxZW0sw, 30.000, 40.000, "/m/032s66,/m/0_1c"
nP5d4ZRlcZI, 0.000, 7.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
nPZj7MvaWow, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
nPbOoCGEeck, 0.000, 4.000, "/m/014zdl"
nQdI4TtSItA, 20.000, 30.000, "/m/0ngt1"
nQy5YuL-W6A, 170.000, 180.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
nR5czzqlRxM, 390.000, 400.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
nRDtOycVdXc, 90.000, 100.000, "/m/032s66"
nRU3J4tPldQ, 50.000, 60.000, "/m/014zdl,/m/07qqyl4,/m/09x0r"
nRzcZcKiwqg, 330.000, 340.000, "/m/03m9d0z,/t/dd00092"
nRzr7lz35S4, 350.000, 360.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
nSzA6dFKS4U, 10.000, 20.000, "/m/06mb1,/m/0ngt1"
nT4Ynu0B-S0, 20.000, 30.000, "/m/032s66,/m/0_1c"
nTIZkrOJHDI, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/05kq4,/t/dd00092"
nTOC9zOZWmc, 0.000, 10.000, "/m/032s66,/m/04zjc"
nTSJzSXPlqY, 0.000, 10.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
nU23HBam0lQ, 30.000, 40.000, "/m/032s66,/m/0_1c"
nU5T2T4CY4E, 460.000, 470.000, "/m/032s66"
nUIxFU8H_nA, 10.000, 20.000, "/m/032s66,/m/04zjc"
nULDV0qOSDw, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
nUNbAsh4PpE, 280.000, 290.000, "/m/02z32qm,/m/032s66"
nUa-6-R4-0s, 30.000, 40.000, "/m/032s66"
nUrk36kzczQ, 70.000, 80.000, "/m/012f08,/m/06mb1,/m/07yv9,/m/09x0r"
nVFvzIAZHRU, 490.000, 500.000, "/m/03m9d0z"
nVGbUnc26vs, 30.000, 40.000, "/m/032s66,/m/04zjc"
nVyi47DKW-8, 420.000, 430.000, "/m/032s66"
nW6ITMs8RNY, 0.000, 3.000, "/m/032s66,/m/0_1c"
nWqqNvZ1pf8, 30.000, 40.000, "/m/032s66,/m/0_1c"
nX0dsSL7OMM, 220.000, 230.000, "/m/01g50p,/m/03m9d0z,/m/06d_3,/m/07jdr,/m/07yv9"
nXKlXbLdGUc, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
nXbzyp0UoYw, 570.000, 580.000, "/m/032s66,/m/04zjc"
nXeeWAMxdHI, 30.000, 40.000, "/m/03m9d0z"
nXjxnr6zR-Q, 0.000, 10.000, "/m/0ngt1"
nY6Z3gklFfw, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/t/dd00092"
nYUZrZEVOVY, 0.000, 5.000, "/m/0ngt1"
nYoZN7IALu0, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
nYw8_U8PSLM, 90.000, 100.000, "/m/012f08,/m/06mb1,/m/07yv9,/m/09x0r,/m/0k4j"
nZLCIcEzZsM, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
nZYp5qVddWk, 110.000, 120.000, "/m/03m9d0z,/t/dd00092"
nZncdgrJDTQ, 280.000, 290.000, "/m/032s66,/m/04zjc"
n_I00vW7YxE, 30.000, 40.000, "/m/02_41,/m/03m9d0z"
n_nE5B9xSF0, 310.000, 320.000, "/m/03m9d0z,/t/dd00092"
n_pNLJNsFDk, 0.000, 10.000, "/m/03m9d0z,/t/dd00092"
naB0MtHKR4o, 80.000, 90.000, "/m/06mb1,/m/0jb2l"
naJtCgZ2WrQ, 40.000, 50.000, "/m/019jd,/m/03m9d0z,/m/07yv9,/m/09x0r,/t/dd00092"
naUmd8uGp3k, 260.000, 270.000, "/m/03m9d0z,/m/09x0r"
naXrmjZaJMs, 260.000, 270.000, "/m/032s66,/m/04zjc"
naacDFg6q0c, 50.000, 60.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
nbAvkAOC_lw, 150.000, 160.000, "/m/014zdl"
nc8iO8iemLw, 30.000, 40.000, "/m/032s66"
ncOFvQYh5EQ, 50.000, 60.000, "/m/03m9d0z,/t/dd00092"
ncSAo8_r3cg, 100.000, 110.000, "/m/032s66"
ncp5BHv0VNI, 40.000, 50.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
nd9arbRUz2M, 430.000, 440.000, "/m/04rlf,/m/06mb1,/m/09x0r,/t/dd00129"
ndEM0HsIYTY, 10.000, 20.000, "/m/014zdl,/m/09x0r"
ndW_qbU7x5c, 10.000, 20.000, "/m/06mb1,/m/07yv9,/m/0k4j"
ndaqAtX4JvE, 0.000, 10.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
ne2DpKCIr4Y, 190.000, 200.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
neP-6VPUouI, 530.000, 540.000, "/m/06mb1"
necCukfQReA, 0.000, 9.000, "/m/032s66"
neg1m6vg_-o, 30.000, 40.000, "/m/034srq,/m/03m9d0z"
nesQ0meyJuE, 30.000, 40.000, "/m/032s66"
nevJlvXoqOQ, 250.000, 260.000, "/m/014zdl"
nfFw79H-nlU, 60.000, 70.000, "/m/032s66,/m/04zjc"
ngBp8UzcgP4, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
ngZEqNqawN8, 0.000, 10.000, "/m/03m9d0z,/m/09x0r"
ngsyPRUYoBg, 30.000, 40.000, "/m/032s66"
ngyYDFb8VUM, 30.000, 40.000, "/m/015p6,/m/020bb7,/m/03m9d0z,/m/07pggtn,/t/dd00092"
nhB86zby9I8, 20.000, 30.000, "/m/06mb1,/t/dd00038"
nhGHFy15DnM, 30.000, 40.000, "/m/032s66,/m/04rlf"
nhOYEQSa5YY, 60.000, 70.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
nhsnimSMYeY, 220.000, 230.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
niYnKNGGDPw, 10.000, 20.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
nio9DmHuvcc, 10.000, 20.000, "/m/03m9d0z"
niosjUkIbPE, 480.000, 490.000, "/m/032s66"
njiFbOIeP4Y, 40.000, 50.000, "/m/034srq,/m/03m9d0z,/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00092"
nkFCTUxfgjc, 0.000, 10.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/t/dd00092"
nkJzcDfL7CU, 70.000, 80.000, "/m/032s66,/m/04rlf"
nkLw8Ey_HEo, 250.000, 260.000, "/m/06mb1"
nlFigdsTrEs, 10.000, 20.000, "/m/03m9d0z,/t/dd00092"
nlXBGHb0zds, 30.000, 40.000, "/m/06mb1"
nlnl98jcSbU, 460.000, 470.000, "/m/032s66"
nmDXBRFapx0, 150.000, 160.000, "/m/03m9d0z,/m/09x0r"
nmT3cNE8BEc, 220.000, 230.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
nmV5X0Y3sw0, 19.000, 29.000, "/m/03m9d0z,/t/dd00092"
nnQUzHNK3-Y, 30.000, 40.000, "/m/03m9d0z"
nnSaqfLn2kQ, 500.000, 510.000, "/m/032s66"
nnTCzL5YOzQ, 30.000, 40.000, "/m/032s66"
nnjXS5klnuY, 30.000, 40.000, "/m/032s66"
nolm65lH5Jw, 140.000, 150.000, "/m/032s66,/m/073cg4"
np8A3Ynyna8, 50.000, 60.000, "/m/032s66"
npM3D6d62H4, 10.000, 20.000, "/m/03m9d0z"
npbwcincPa4, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
npvv6lM233g, 50.000, 60.000, "/m/03m9d0z,/t/dd00092"
nqqEAwXMvFk, 20.000, 30.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
nriddgsWeFE, 330.000, 340.000, "/m/032s66,/m/04rlf,/m/09x0r"
ns-0KsB6P8w, 330.000, 340.000, "/m/02l6bg,/m/03m9d0z,/m/07yv9,/m/09x0r,/m/0k5j"
nsQzXPGiTT4, 50.000, 60.000, "/m/012f08,/m/06mb1,/m/07yv9,/m/0k4j"
nsphYWrvcLM, 30.000, 40.000, "/m/06mb1"
nt-NuoAOW8c, 40.000, 50.000, "/m/032s66,/m/04zjc"
ntG74lRYcKo, 40.000, 50.000, "/m/03m9d0z,/t/dd00092"
ntyLomcQY5M, 30.000, 40.000, "/m/032s66,/m/0_1c"
nu1d1iSRHuI, 380.000, 390.000, "/m/03m9d0z,/t/dd00092"
nu3PCMGwmYk, 0.000, 10.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
nuYh-QzcWPA, 20.000, 30.000, "/m/06mb1,/m/09x0r"
nurzND8Dn8s, 200.000, 210.000, "/m/032s66,/m/09x0r"
nv182F7zTbo, 50.000, 60.000, "/m/03m9d0z,/m/07qwyj0,/t/dd00092"
nv9LY-rtO5c, 0.000, 10.000, "/m/03m9d0z,/m/07r04,/m/07yv9"
nvuF1B1yuJ4, 60.000, 70.000, "/m/03m9d0z,/t/dd00092"
nw0znyuZ6gY, 80.000, 90.000, "/m/03m9d0z,/t/dd00092"
nwhYffRA_MA, 10.000, 20.000, "/m/032s66"
nwvdiJ7Czis, 210.000, 220.000, "/m/06mb1,/t/dd00038"
nx1m-jRtr7c, 160.000, 170.000, "/m/032s66,/m/04zjc"
nx2skIsI3tY, 10.000, 20.000, "/m/014zdl,/m/02_41,/m/09x0r"
nx8twf1uDg4, 20.000, 30.000, "/m/03m9d0z,/t/dd00092"
nxRC-njaVYw, 140.000, 150.000, "/m/032s66"
nxcIiBj4OL8, 70.000, 80.000, "/m/032s66"
nxkGlz_IUbI, 0.000, 10.000, "/m/014zdl,/m/015p6,/m/07st89h,/m/09b5t"
nyAznlCiXHM, 230.000, 240.000, "/m/032s66"
nyuteCc-wWU, 30.000, 40.000, "/m/032s66"
nz1KzgVVw6M, 310.000, 320.000, "/m/0ngt1"
nzHU3awbyMY, 400.000, 410.000, "/m/03m9d0z"
nzf3al1c7s8, 90.000, 100.000, "/m/02z32qm,/m/032s66"
nzireZHsEcM, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
nzzEgnrV30w, 290.000, 300.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
o-EHK_Bv1YU, 100.000, 110.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
o-WYK-grX7A, 21.000, 31.000, "/m/019jd,/m/02rlv9,/m/03m9d0z"
o-e8nnoTLIg, 20.000, 30.000, "/m/032s66,/m/04zjc"
o05sFiwWg-E, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
o13U6bOyiHY, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
o1McFlg8I_o, 400.000, 410.000, "/m/06mb1"
o1o-k_zKhY0, 10.000, 20.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
o1qyfba55LM, 190.000, 200.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
o2-fQiX7v8I, 60.000, 70.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/m/09x0r"
o2fQPgrhxmM, 0.000, 10.000, "/m/032s66"
o32w2hL6Ouk, 130.000, 140.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
o3GmHxCSQkw, 0.000, 10.000, "/m/032s66,/m/04zjc"
o4TYDB8OtqI, 140.000, 150.000, "/m/06mb1,/m/09x0r"
o4cXQPia0NA, 520.000, 530.000, "/m/02_41,/m/03m9d0z"
o4lJzIvG_aI, 30.000, 40.000, "/m/032s66"
o5UQ3-aHnn0, 20.000, 30.000, "/m/015p6,/m/03m9d0z"
o5dOPFy0nz8, 60.000, 70.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
o5qfZ5WuyXE, 140.000, 150.000, "/m/014zdl,/m/09x0r,/m/0g6b5"
o60mq1XOpoo, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
o6mPwOc25Jo, 310.000, 320.000, "/m/019jd,/m/03m9d0z"
o7hBsctFW2w, 590.000, 600.000, "/m/032s66,/m/09x0r"
o7ho_An0ooE, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
o98R4ruf8kw, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
o9RoSRA5uho, 0.000, 10.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
o9dEwNrJKYA, 30.000, 40.000, "/m/06mb1,/m/07qwyj0,/m/07r10fb"
oADTAt6iNZg, 10.000, 20.000, "/m/032s66,/m/073cg4"
oAFMNJRd2U8, 0.000, 10.000, "/m/032s66,/m/04rlf"
oAUxU1v3mBM, 60.000, 70.000, "/m/014zdl,/m/09x0r"
oAZyfKu7-nY, 320.000, 330.000, "/m/032s66"
oBONyjp9xZA, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092"
oBv5LdM1FHI, 20.000, 30.000, "/m/015p6,/m/03m9d0z,/t/dd00128"
oC2DI_KF4UU, 430.000, 440.000, "/m/032s66"
oCGyGYt4Wy8, 70.000, 80.000, "/m/03m9d0z,/t/dd00092"
oCMNG-MPS8g, 10.000, 20.000, "/m/03m9d0z,/t/dd00092"
oCTqOZjliP8, 550.000, 560.000, "/m/032s66,/m/04zjc"
oCaoks1ULHo, 60.000, 70.000, "/m/032s66,/m/04zjc"
oD8F9NbUlmA, 320.000, 330.000, "/m/06mb1,/t/dd00038"
oDKD_gfgxLA, 70.000, 80.000, "/m/032s66"
oDiv7fg0uVE, 580.000, 590.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
oEK-8GHhezU, 100.000, 110.000, "/m/06mb1"
oEOkYR5gq3M, 50.000, 60.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
oEPscg0LlgE, 210.000, 220.000, "/m/03m9d0z,/m/09x0r,/m/0dl83"
oFD01jWqAhc, 0.000, 10.000, "/m/032s66"
oFSbdUrMNEk, 22.000, 32.000, "/m/032s66"
oFjmzFTtqn0, 50.000, 60.000, "/m/06mb1,/m/07yv9,/m/0k4j"
oGC3yK3dd7o, 350.000, 360.000, "/m/03m9d0z,/t/dd00092"
oGHPGH6Vdvk, 60.000, 70.000, "/m/014zdl,/m/0g6b5"
oGaKPIPVZEE, 0.000, 10.000, "/m/032s66"
oGtwjjmDp8U, 0.000, 10.000, "/m/032s66"
oGzBVIHahaY, 350.000, 360.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
oHCbQK2mzFw, 170.000, 180.000, "/m/06mb1"
oHH86TV4YUo, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
oHKO_Qg1ypA, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
oHR5Cd0cG5I, 220.000, 230.000, "/m/014zdl"
